artist_name,track_name,duration_ms,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
Atif Aslam,Tu Chahiye,272680,2015,62,0.565,0.744,7,-5.817,1,0.0446,0.403,0.0,0.0853,0.415,134.068,HAPPY
Palak Muchhal,Prem Ratan Dhan Payo,319343,2015,47,0.451,0.922,11,-6.26,1,0.216,0.48,3.65e-05,0.0616,0.495,92.409,HAPPY
Atif Aslam,Tajdar-E-Haram,616509,2015,46,0.436,0.554,2,-6.635,1,0.0341,0.237,0.0,0.116,0.396,100.059,SCARED
Atif Aslam,Zindagi Aa Raha Hoon Main,287708,2015,50,0.637,0.816,1,-6.772,1,0.0357,0.0916,2.19e-06,0.169,0.536,131.0,HAPPY
Arijit Singh,Tu Chale,308485,2015,50,0.612,0.782,2,-6.848,1,0.0702,0.28,0.0,0.187,0.6,85.967,SAD
Ghulam Ali,Humko Kisike Gham Ne Maara,438204,2015,26,0.391,0.48,5,-11.934,0,0.0324,0.919,0.0156,0.768,0.771,100.761,SAD
Sukhwinder Singh,Chali Kahani,319576,2015,39,0.357,0.628,0,-8.135,1,0.0612,0.55,3.61e-05,0.122,0.334,99.968,HAPPY
Sonu Nigam,Kanna Kajal,256976,2015,16,0.759,0.54,8,-8.388,0,0.12,0.484,3.46e-06,0.109,0.503,92.951,HAPPY
Arijit Singh,Raanaa,236557,2015,11,0.636,0.587,5,-6.668,0,0.0596,0.0317,5.01e-06,0.115,0.585,101.998,ANGRY
Imagine Dragons,Monster,249493,2015,58,0.472,0.774,3,-5.383,1,0.0824,0.167,0.000278,0.132,0.443,179.942,SCARED
Imagine Dragons,Battle Cry,273640,2015,55,0.358,0.909,0,-6.856,0,0.0949,0.0429,0.00468,0.138,0.0419,129.945,ANGRY
Imagine Dragons,Thief,227493,2015,44,0.416,0.715,0,-5.75,1,0.0435,0.00272,2.23e-05,0.106,0.126,149.952,SCARED
Imagine Dragons,The Fall,362467,2015,41,0.301,0.413,0,-9.693,1,0.0418,0.493,0.0433,0.112,0.0468,120.145,ANGRY
Imagine Dragons,The Unknown,204720,2015,41,0.426,0.766,0,-8.13,1,0.0894,0.0255,0.000808,0.0931,0.345,120.178,ANGRY
Cigarettes After Sex,K.,319560,2016,47,0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113,SAD
Sleeping At Last,Faith,212766,2016,38,0.355,0.217,0,-10.163,1,0.0367,0.929,1.16e-05,0.0787,0.222,104.672,SAD
Sleeping At Last,Touch,255046,2016,35,0.4,0.0996,0,-11.819,1,0.0421,0.955,3.7e-06,0.104,0.187,84.321,SAD
Sleeping At Last,Atlas: Fear,339597,2016,24,0.222,0.266,9,-12.425,0,0.0348,0.888,0.916,0.101,0.0791,142.843,SAD
Sleeping At Last,Atlas: Sorrow,311026,2016,23,0.162,0.264,0,-10.963,1,0.0336,0.903,0.000344,0.325,0.276,172.143,SAD
Sleeping At Last,Sorrow,311026,2016,22,0.162,0.264,0,-10.963,1,0.0336,0.903,0.000344,0.325,0.276,172.143,SAD
Sleeping At Last,Anger,229869,2016,23,0.372,0.579,1,-8.241,0,0.0359,0.798,0.00657,0.12,0.217,119.597,SAD
Sleeping At Last,Taste,264041,2016,19,0.52,0.719,2,-6.164,1,0.0379,0.406,4.93e-05,0.153,0.286,126.939,SAD
Sleeping At Last,Atlas: Joy,192519,2016,16,0.56,0.477,1,-9.277,1,0.0378,0.861,0.000174,0.0933,0.134,139.886,SAD
Verzache,The Loser,131587,2016,69,0.748,0.297,1,-10.613,1,0.132,0.485,0.27,0.138,0.114,123.983,SCARED
Lund,Alone,254000,2016,50,0.741,0.354,2,-15.505,1,0.0812,0.656,0.702,0.384,0.037,120.018,SAD
Marshmello,Alone,273803,2016,70,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,ANGRY
Marshmello,Home,228414,2016,41,0.562,0.885,8,-3.096,1,0.0431,0.00551,0.805,0.0621,0.692,145.06,ANGRY
Marshmello,Bounce,212571,2016,38,0.593,0.979,8,-4.151,0,0.0634,0.0119,0.897,0.175,0.0992,140.038,ANGRY
Pola & Bryson,Temporary Love,275657,2016,15,0.492,0.751,11,-6.869,0,0.0429,0.000328,0.0959,0.107,0.062,175.032,SAD
Alan Walker,Alone,161200,2016,60,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,ANGRY
Alan Walker,Routine,166973,2016,54,0.641,0.824,6,-3.706,0,0.0272,0.0624,0.0621,0.258,0.257,115.003,ANGRY
"nothing,nowhere.","I'm Sorry, I'm Trying",204964,2016,50,0.615,0.521,2,-8.849,1,0.0483,0.31,1.6e-06,0.0978,0.182,139.438,SAD
Moose Blood,Honey,208160,2016,37,0.493,0.951,2,-5.138,1,0.0805,4.49e-05,0.0,0.101,0.375,143.041,SAD
Moose Blood,Glow,218373,2016,26,0.473,0.862,2,-4.722,1,0.05,2.54e-05,0.0,0.206,0.517,134.006,SAD
Moose Blood,Sulk,189973,2016,24,0.618,0.869,6,-5.08,1,0.0329,0.000189,0.000835,0.0892,0.689,110.014,SAD
Moose Blood,Sway,192013,2016,24,0.48,0.87,2,-5.924,1,0.0325,7.79e-05,0.0,0.125,0.245,95.988,SAD
Moose Blood,Cheek,230480,2016,24,0.448,0.955,6,-5.077,1,0.0703,1.46e-05,0.000277,0.182,0.263,145.247,SAD
Seafret,Atlantis,229173,2016,85,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,SAD
RY X,Berlin,174172,2016,57,0.393,0.0668,7,-20.755,1,0.0404,0.963,0.105,0.107,0.0384,136.938,SAD
Passenger,When We Were Young,280415,2016,27,0.544,0.547,4,-6.887,1,0.0261,0.25,5.63e-05,0.189,0.432,139.431,HAPPY
Joy Again,Looking Out for You,179499,2016,77,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,SCARED
Mild High Club,Homage,177493,2016,75,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,SCARED
NF,How Could You Leave Us,322587,2016,65,0.536,0.708,6,-7.882,1,0.758,0.513,0.0,0.0951,0.09,78.33,SAD
Phora,I Think I Love You,210452,2016,52,0.452,0.447,10,-11.735,0,0.498,0.61,0.0,0.0923,0.461,80.987,SAD
Ritviz,Jiti,185846,2016,29,0.641,0.886,1,-4.319,1,0.0494,0.0212,0.759,0.0707,0.181,97.511,HAPPY
TV Girl,Not Allowed,167864,2016,81,0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,SCARED
TV Girl,Cigarettes out the Window,198961,2016,81,0.625,0.659,0,-5.669,1,0.0337,0.12,0.0,0.17,0.594,113.551,SCARED
Ricky Montgomery,Mr Loverman,216880,2016,76,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,SAD
Christian Leave,Please Notice,116667,2016,70,0.55,0.271,2,-8.451,1,0.0297,0.843,3.21e-06,0.107,0.198,111.344,SAD
Frankie Cosmos,Fool,124022,2016,67,0.511,0.435,9,-10.254,1,0.0408,0.301,8.2e-05,0.255,0.343,120.207,SCARED
Ricky Montgomery,Snow,276467,2016,55,0.592,0.649,8,-5.724,1,0.0292,0.316,0.0,0.112,0.409,149.95,SAD
BANNERS,Ghosts,250600,2016,47,0.514,0.312,0,-7.863,1,0.0264,0.217,0.0,0.065,0.0682,77.02,SAD
The Fray,Look After You,268293,2016,38,0.431,0.591,6,-3.02,0,0.0322,0.0599,2.91e-06,0.0981,0.274,77.993,SAD
The Fray,Over My Head (Cable Car),238067,2016,29,0.592,0.705,8,-4.151,1,0.0471,0.0228,0.0,0.0607,0.697,116.051,SAD
Radiohead,No Surprises - Remastered,228387,2017,50,0.273,0.449,5,-9.303,1,0.0279,0.0392,0.0043,0.114,0.0797,76.176,SAD
Cigarettes After Sex,Apocalypse,290147,2017,81,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,SAD
Cigarettes After Sex,Sunsetz,214680,2017,77,0.412,0.477,9,-9.381,0,0.029,0.0542,0.798,0.0975,0.141,75.302,SCARED
Cigarettes After Sex,Sweet,291640,2017,72,0.448,0.511,6,-9.084,1,0.0274,0.362,0.823,0.129,0.112,96.321,SCARED
Cigarettes After Sex,Flash,274107,2017,57,0.56,0.363,0,-10.367,0,0.0245,0.312,0.85,0.1,0.128,73.215,SAD
Cigarettes After Sex,Truly,243640,2017,57,0.44,0.387,4,-9.792,1,0.0279,0.148,0.559,0.0844,0.267,96.556,SAD
Sleeping At Last,Atlas: Two,260429,2017,39,0.384,0.325,4,-9.485,1,0.0398,0.902,6.74e-06,0.361,0.274,132.801,SAD
Sleeping At Last,Atlas: One,203032,2017,30,0.402,0.342,0,-9.593,1,0.0322,0.891,4.04e-06,0.101,0.448,119.163,SAD
Sleeping At Last,Heart,213939,2017,32,0.421,0.254,0,-12.727,1,0.0307,0.823,0.000144,0.141,0.135,133.158,SAD
Sleeping At Last,Atlas: Body,235332,2017,32,0.31,0.245,6,-10.16,1,0.0336,0.934,0.000138,0.108,0.183,121.692,SAD
Sleeping At Last,Snow,205393,2017,19,0.514,0.182,1,-11.356,1,0.069,0.857,0.0,0.101,0.338,111.188,SAD
Finding Hope,3:00 AM,201951,2017,63,0.55,0.147,0,-18.675,0,0.0404,0.563,0.00102,0.286,0.0346,81.991,SAD
RINI,Vacation,208387,2017,35,0.393,0.32,7,-13.418,0,0.0617,0.848,3.69e-05,0.179,0.272,93.563,SCARED
Russell Dickerson,Yours,216960,2017,64,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,SAD
Russell Dickerson,Billions,198000,2017,34,0.548,0.772,1,-4.948,1,0.0553,0.0771,0.0,0.21,0.594,160.075,SAD
Shawn Mendes,There's Nothing Holdin' Me Back,199440,2017,85,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,HAPPY
Martin Garrix,Scared to Be Lonely,220883,2017,76,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,SCARED
Shawn Mendes,There's Nothing Holdin' Me Back - Acoustic,201093,2017,62,0.779,0.576,11,-5.527,0,0.0435,0.483,0.0,0.176,0.891,121.938,HAPPY
Shawn Mendes,There's Nothing Holdin' Me Back - NOTD Remix,194320,2017,48,0.737,0.665,11,-4.663,0,0.0487,0.0618,0.0,0.0892,0.718,122.061,HAPPY
Martin Garrix,Scared To Be Lonely - Brooks Remix,200625,2017,55,0.604,0.796,1,-2.416,0,0.0597,0.0126,0.0,0.106,0.225,127.991,SCARED
The Script,Rain,209347,2017,58,0.689,0.586,6,-7.61,1,0.107,0.241,0.0,0.356,0.611,93.02,SAD
Mac DeMarco,For the First Time,182307,2017,81,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,SCARED
Mac DeMarco,Moonlight on the River,422613,2017,74,0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,SCARED
Mac DeMarco,Still Beating,181587,2017,71,0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,SCARED
Martin Garrix,Scared To Be Lonely - Medasin Remix,212026,2017,34,0.5,0.776,6,-5.472,1,0.3,0.219,0.000753,0.111,0.19,115.203,SCARED
Martin Garrix,Scared To Be Lonely - Conro Remix,202839,2017,41,0.501,0.683,1,-4.261,0,0.0651,0.178,2.7e-06,0.385,0.319,154.901,SCARED
Marshmello,Love U,207887,2017,38,0.532,0.954,2,0.605,0,0.0393,0.0953,0.00828,0.294,0.77,141.963,ANGRY
Martin Garrix,Scared To Be Lonely - DubVision Remix,190866,2017,39,0.669,0.844,1,-3.774,0,0.122,0.222,0.0,0.219,0.266,127.067,SCARED
Billie Eilish,idontwannabeyouanymore,203569,2017,79,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,SAD
Alan Walker,Tired,192112,2017,61,0.69,0.876,2,-4.159,1,0.059,0.0428,0.0,0.147,0.493,123.994,ANGRY
Jeremy Zucker,Idk Love,140360,2017,50,0.75,0.431,5,-10.093,1,0.312,0.778,0.0,0.132,0.554,124.088,SCARED
Lil Peep,Honestly,128680,2017,62,0.545,0.771,9,-6.411,1,0.0469,7.26e-05,8.47e-06,0.101,0.357,158.262,SAD
Matt Maltese,As the World Caves In,218755,2017,70,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,SAD
Aquilo,Silhouette,230417,2017,59,0.234,0.414,1,-8.371,1,0.0476,0.702,0.0,0.0391,0.144,78.216,SAD
NF,If You Want Love,199387,2017,74,0.551,0.386,0,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409,SAD
Clairo,Flaming Hot Cheetos,123884,2017,73,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,SCARED
Oscar Lang,She Likes Another Boy,207827,2017,69,0.703,0.191,1,-14.078,0,0.0287,0.922,0.865,0.114,0.327,61.932,SCARED
"Dream, Ivory","Dream, Ivory",188266,2017,64,0.535,0.568,1,-4.829,1,0.0285,0.0796,0.331,0.07,0.193,120.051,SCARED
beabadoobee,The Moon Song,141040,2017,63,0.405,0.0854,0,-15.488,1,0.0336,0.968,0.0121,0.139,0.148,93.768,SCARED
khai dreams,Lost in You,101000,2017,61,0.77,0.607,5,-12.02,0,0.115,0.337,0.0,0.121,0.791,90.028,SCARED
"Dream, Ivory",Blue,150023,2017,58,0.545,0.941,4,-2.653,1,0.0283,0.0387,0.71,0.154,0.502,150.04,SCARED
khai dreams,Fantasy,170667,2017,57,0.35,0.429,7,-13.14,1,0.131,0.712,0.0,0.307,0.207,169.901,SCARED
khai dreams,Drifting Away,192500,2017,55,0.521,0.268,1,-15.199,1,0.0407,0.739,0.177,0.0718,0.272,119.879,SCARED
khai dreams,I Wish You Love,184261,2017,38,0.707,0.369,1,-13.219,1,0.0527,0.813,0.0,0.107,0.299,88.017,SCARED
Ed Sheeran,Perfect,263400,2017,87,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,HAPPY
